Simulation number,b,max_alpha,D_x,X_0,global_time,Cycles=20000,L=551
1,0.05,1,1,1,9619.002369943471
2,0.1,1,1,1,7835.598024791008
3,0.2,1,1,1,8276.383034355971
4,0.5,1,1,1,8766.71967433617
5,1.0,1,1,1,9186.95904062471
6,2.0,1,1,1,10085.219998212004
7,5.0,1,1,1,16071.487304894345
8,10.0,1,1,1,53915.03330056563
